Task_ID,Timestamp,Joint_ID,Desired_Position,Actual_Position,Desired_Velocity,Actual_Velocity,Actuator_Torque_Command,Energy_Consumption,Path_Error,Predicted_Position_SRR_DM_Bi_LSTM,Predicted_Velocity_SRR_DM_Bi_LSTM,Inference_Latency,Edge_Node_ID,Task_Completion_Time,Environment_Load,Motion_Type,Robot_Model,Edge_Computing_Enabled,Green_Computing_Mode,Target_Desired_Position
T009,01-07-2024 09:03,4.343543455,20.08950672,19.329932,0.709303635,0.70709537,1.350192663,5.889074282,0.42768667,20.19667487,0.691871966,24.06502095,Edge-03,11.57219041,Light,Pick,KUKA KR10,TRUE,TRUE,20.08950672
T002,01-07-2024 09:05,1,60.92278984,61.45982412,0.755964112,0.779547182,1.026285139,4.858638009,0.351147768,60.96865874,0.740976088,23.61964869,Edge-02,10.01,Heavy,Place,FANUC M-20iA,TRUE,TRUE,60.92278984
T008,01-07-2024 09:03,3.131643999,77.42715285,77.21208019,0.511619343,0.516790554,1.309607895,5.414982724,0.474094954,77.23728973,0.54228458,24.05461758,Edge-03,14.23532497,Light,Inspect,FANUC M-20iA,TRUE,TRUE,77.42715285
T004,01-07-2024 09:01,2.480936028,24.88634106,25.44755813,0.614713617,0.62232865,0.817135834,4.51,0.316147095,24.87425991,0.591295717,23.92311229,Edge-02,10.01,Heavy,Weld,IRB6700,TRUE,TRUE,24.88634106
T010,01-07-2024 09:05,3.866930953,40.68344944,41.09986015,0.696074185,0.765889368,0.862033424,5.271116392,0.46520183,40.67393702,0.657854432,23.26823474,Edge-02,13.78311406,Heavy,Place,FANUC M-20iA,TRUE,TRUE,40.68344944
T008,01-07-2024 09:00,2.684492046,42.60441134,42.82677128,0.535690002,0.49136677,0.993730799,5.436097136,0.385268393,41.90266184,0.530289833,23.65606786,Edge-02,13.00672042,Light,Weld,IRB6700,TRUE,TRUE,42.60441134
T006,01-07-2024 09:06,1.507690985,10,9.52,0.851132544,0.887435165,0.918639631,5.016677379,0.369014674,9.42,0.87019695,22.92038038,Edge-03,12.33655503,Light,Inspect,KUKA KR10,TRUE,TRUE,10
T009,01-07-2024 09:00,3.671834121,51.61922444,52.23935867,0.832244626,0.784706098,0.9456029,4.900236537,0.434335527,51.48595452,0.812904391,24.99,Edge-02,13.11955421,Heavy,Place,IRB6700,TRUE,TRUE,51.61922444
T007,01-07-2024 09:02,1,47.83818226,47.71967947,0.2,0.20381452,0.949691747,5.686403647,0.337847369,48.29615824,0.20720816,24.99,Edge-01,12.05317465,Light,Weld,KUKA KR10,TRUE,TRUE,47.83818226
T009,01-07-2024 09:04,3.383677543,51.12820814,51.08211173,0.407423471,0.394702558,1.341072021,5.266385007,0.362899874,50.85557772,0.42161682,24.00944726,Edge-01,12.10449849,Light,Pick,FANUC M-20iA,TRUE,TRUE,51.12820814
T010,01-07-2024 09:04,3.561289059,50.97618873,50.84040464,0.814001633,0.849514848,1.123752874,5.378355679,0.202630898,50.90474062,0.822778956,24.04223784,Edge-03,11.24547465,Heavy,Pick,IRB6700,TRUE,TRUE,50.97618873
T006,01-07-2024 09:08,2.217705945,20.53543156,20.08377796,0.333037618,0.3741159,1.206760026,5.399829756,0.357246227,20.16992108,0.359438711,23.38825399,Edge-01,10.82341111,Light,Pick,FANUC M-20iA,TRUE,TRUE,20.53543156
T008,01-07-2024 09:03,5.586244354,62.42784345,62.11396197,0.75276988,0.753700426,0.8,4.761364381,0.225787756,62.17181737,0.739204314,24.30695415,Edge-01,10.6176529,Light,Place,FANUC M-20iA,TRUE,TRUE,62.42784345
T009,01-07-2024 09:07,4.877337751,64.11166802,63.49360959,0.344494818,0.321119197,1.294054174,4.5503138,0.250836013,63.98756853,0.367709985,22.85627907,Edge-02,10.01,Light,Place,KUKA KR10,TRUE,TRUE,64.11166802
T003,01-07-2024 09:06,3.169827096,89.43,89.85,0.696800571,0.694339101,1.167804833,4.51,0.330370401,89.51,0.666925683,24.34004123,Edge-03,13.68891841,Light,Inspect,IRB6700,TRUE,TRUE,89.43
T008,01-07-2024 09:06,4.873678484,58.28570628,58.4867665,0.2,0.12,1.307672831,5.321056731,0.252391838,58.01529199,0.2,23.70788702,Edge-02,14.02991294,Light,Pick,FANUC M-20iA,TRUE,TRUE,58.28570628
T006,01-07-2024 09:07,1,50.99915118,51.5438291,0.553424826,0.538682577,1.5,4.683933456,0.447698127,50.85083718,0.521415713,24.46734396,Edge-01,11.7473728,Light,Weld,KUKA KR10,TRUE,TRUE,50.99915118
T006,01-07-2024 09:02,3.718910804,26.12642361,27.30733685,0.447593904,0.433530867,1.158171631,6,0.56,26.1206279,0.435349984,22.63290986,Edge-02,14.23788754,Heavy,Inspect,KUKA KR10,TRUE,TRUE,26.12642361
T007,01-07-2024 09:02,2.977672404,10,9.52,1,1.09,0.8,5.578095014,0.327155842,9.42,1.05,24.68245964,Edge-02,15,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,10
T007,01-07-2024 09:02,4.309768287,53.95790722,53.56193453,0.583226834,0.58076004,1.037914631,5.439864993,0.484235154,54.00980495,0.597990697,24.17504277,Edge-02,10.49140309,Light,Place,IRB6700,TRUE,TRUE,53.95790722
T001,01-07-2024 09:03,4.660672007,61.10810184,60.68997085,0.918654617,0.976673407,1.247072036,5.474652847,0.302093985,60.60849696,0.918814295,23.24573256,Edge-02,10.33832969,Heavy,Weld,IRB6700,TRUE,TRUE,61.10810184
T010,01-07-2024 09:04,4.718374658,42.92941706,43.10546792,0.515810771,0.559605493,1.01538347,4.629137286,0.254998496,42.92843292,0.52660723,22.70795098,Edge-02,12.1588746,Heavy,Place,IRB6700,TRUE,TRUE,42.92941706
T008,01-07-2024 09:06,5.171980387,81.71587812,82.02366479,0.72986432,0.819128408,1.055396057,4.744440856,0.44621848,81.4488148,0.695039736,22.5,Edge-03,12.39467588,Heavy,Place,FANUC M-20iA,TRUE,TRUE,81.71587812
T007,01-07-2024 09:02,3.655664304,50.30709726,50.37801031,0.663095719,0.647680511,0.888823975,5.875903314,0.354914927,49.69295441,0.645737131,24.2843462,Edge-02,12.26047424,Light,Place,FANUC M-20iA,TRUE,TRUE,50.30709726
T005,01-07-2024 09:03,3.688468868,25.45984295,26.14718117,0.898484836,0.911735355,1.087741345,6,0.28933751,25.66815884,0.891492056,23.71393854,Edge-02,14.43442586,Heavy,Place,KUKA KR10,TRUE,TRUE,25.45984295
T001,01-07-2024 09:06,4.405138718,36.74340177,36.1766781,1,1.09,1.326778733,5.138172572,0.354342693,37.01899435,1.05,23.58501456,Edge-02,11.11043786,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,36.74340177
T010,01-07-2024 09:02,2.37189675,18.80713813,18.27052173,0.682447502,0.726209117,0.86952123,5.769624321,0.152303098,18.6403375,0.694412557,24.49006018,Edge-01,12.01916133,Light,Inspect,IRB6700,TRUE,TRUE,18.80713813
T001,01-07-2024 09:01,3.418005472,80.31469509,81.01046915,0.622212608,0.674287492,0.995034568,4.753428334,0.276987481,79.81074043,0.588875872,23.17914595,Edge-02,13.67146599,Heavy,Weld,KUKA KR10,TRUE,TRUE,80.31469509
T007,01-07-2024 09:01,1.929739722,26.93915739,25.45316904,0.887106815,0.904865569,0.871153433,5.239141065,0.163633318,27.01051298,0.895050169,22.90544944,Edge-01,12.60960396,Light,Weld,IRB6700,TRUE,TRUE,26.93915739
T001,01-07-2024 09:03,6,69.51093907,69.93909665,1,0.990798161,0.882463581,5.192519133,0.203359416,69.36219513,1.05,23.75003083,Edge-02,12.95453262,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,69.51093907
T001,01-07-2024 09:05,3.393633536,37.17147903,36.71407953,0.26520913,0.277111515,1.008613084,5.735363808,0.457535613,37.14127337,0.242023702,22.56000373,Edge-03,13.20389266,Heavy,Place,IRB6700,TRUE,TRUE,37.17147903
T010,01-07-2024 09:00,4.225297033,48.69581528,48.82785115,1,1.021934029,1.061130771,5.508322883,0.239707851,48.29757884,1.05,24.99,Edge-01,10.22885733,Light,Inspect,KUKA KR10,TRUE,TRUE,48.69581528
T002,01-07-2024 09:05,1.053580071,14.6497519,14.57265915,0.518196645,0.526238125,1.158372598,4.51,0.327897083,14.50063606,0.5675559,23.31667122,Edge-02,13.94655707,Light,Weld,KUKA KR10,TRUE,TRUE,14.6497519
T010,01-07-2024 09:04,6,51.98811429,51.15590959,1,1.05221886,1.341979719,4.735862604,0.110809269,52.37957555,1.006647476,24.04989175,Edge-02,12.66788725,Light,Pick,FANUC M-20iA,TRUE,TRUE,51.98811429
T004,01-07-2024 09:01,2.728170017,34.77607824,34.87226054,0.562877244,0.536314201,1.237610464,5.523871449,0.320235327,34.88144344,0.582529242,23.37105813,Edge-03,11.75838908,Light,Inspect,IRB6700,TRUE,TRUE,34.77607824
T005,01-07-2024 09:02,5.63075829,44.18469255,44.13913535,0.478378976,0.539333556,1.01551676,5.952458298,0.480404204,44.44328506,0.442660477,24.52408751,Edge-02,10.83078419,Heavy,Place,IRB6700,TRUE,TRUE,44.18469255
T004,01-07-2024 09:07,2.644191416,51.66810181,51.77799185,0.528171894,0.538638481,1.195021786,5.933579443,0.332902043,52.41857154,0.556377875,23.10592051,Edge-03,13.73326353,Heavy,Inspect,KUKA KR10,TRUE,TRUE,51.66810181
T002,01-07-2024 09:06,5.089264727,64.64092182,65.18236705,0.675037308,0.718869789,1.10824065,5.288537091,0.052490844,64.82613834,0.668933483,23.60283821,Edge-02,13.81900726,Light,Inspect,IRB6700,TRUE,TRUE,64.64092182
T008,01-07-2024 09:04,3.947664803,58.36694325,58.61917021,0.638548402,0.655517818,1.119668814,5.105933205,0.123803901,58.27534656,0.596225955,22.60728116,Edge-01,15,Light,Inspect,KUKA KR10,TRUE,TRUE,58.36694325
T010,01-07-2024 09:04,1.266637401,52.88367618,53.16167775,0.654955793,0.605237911,1.243803518,5.259194643,0.116376972,53.15433906,0.684164675,23.52223958,Edge-02,13.49970228,Light,Inspect,FANUC M-20iA,TRUE,TRUE,52.88367618
T006,01-07-2024 09:03,3.081923706,28.92499472,28.27330014,0.595632567,0.508875966,0.908109626,6,0.394845633,28.63335701,0.631277393,24.65806748,Edge-01,11.40904414,Light,Pick,FANUC M-20iA,TRUE,TRUE,28.92499472
T007,01-07-2024 09:00,3.05693997,36.18233991,35.24516289,0.725327203,0.661549098,1.005816515,5.28626632,0.196582249,36.0677668,0.761369641,24.03617953,Edge-01,13.05078246,Light,Pick,FANUC M-20iA,TRUE,TRUE,36.18233991
T005,01-07-2024 09:05,2.996781315,58.84222327,58.42495738,0.528764889,0.499390209,1.362833982,4.854839004,0.331324855,59.21343974,0.501395541,23.62537321,Edge-01,12.07351391,Light,Place,KUKA KR10,TRUE,TRUE,58.84222327
T008,01-07-2024 09:02,6,84.00937199,83.80661107,0.41299529,0.419687209,1.5,5.962903835,0.336260062,83.97335549,0.413799873,23.3162045,Edge-02,12.19827593,Heavy,Inspect,IRB6700,TRUE,TRUE,84.00937199
T005,01-07-2024 09:01,2.465396331,18.66164594,18.48743587,0.390406135,0.437510106,1.190124202,5.194073145,0.373058505,18.3082072,0.381383155,23.23994271,Edge-01,11.87751617,Light,Inspect,FANUC M-20iA,TRUE,TRUE,18.66164594
T007,01-07-2024 09:06,2.265359495,48.96421407,48.52220661,0.404607472,0.339969758,1.18434998,6,0.259766508,48.96231146,0.430099101,24.25795886,Edge-01,10.19344424,Heavy,Pick,KUKA KR10,TRUE,TRUE,48.96421407
T002,01-07-2024 09:03,6,53.18320348,53.75809858,0.51992404,0.494221993,1.122992563,5.200922354,0.24032223,53.1402322,0.539474664,24.99,Edge-01,11.74684451,Heavy,Inspect,IRB6700,TRUE,TRUE,53.18320348
T006,01-07-2024 09:04,5.341614634,64.73980676,64.47422823,0.534072619,0.556452241,0.837985681,5.157369869,0.31626711,65.18258629,0.526738487,23.88038193,Edge-02,11.78184983,Heavy,Weld,KUKA KR10,TRUE,TRUE,64.73980676
T004,01-07-2024 09:01,1,17.92628067,18.56362886,0.241205939,0.243718815,1.5,4.774334685,0.311218406,17.71779125,0.238044276,24.36226918,Edge-03,11.67812764,Light,Weld,IRB6700,TRUE,TRUE,17.92628067
T004,01-07-2024 09:04,6,41.46628142,41.41068797,0.2,0.146878491,1.289653881,5.355660866,0.159213389,40.80929993,0.2,22.97199335,Edge-02,12.93274215,Light,Pick,FANUC M-20iA,TRUE,TRUE,41.46628142
T010,01-07-2024 09:05,6,32.97114425,32.11063553,0.673540981,0.68205418,0.952462964,4.874501611,0.336176304,32.51217148,0.689676685,23.89021706,Edge-03,12.27051048,Light,Pick,KUKA KR10,TRUE,TRUE,32.97114425
T009,01-07-2024 09:03,3.312443059,67.87096806,67.25996624,1,1.049252924,0.843057791,5.321465809,0.055534506,67.76708962,1.05,24.3027865,Edge-02,12.98470507,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,67.87096806
T007,01-07-2024 09:04,2.102136894,79.91227383,78.87488439,0.631772393,0.681904906,1.152013295,5.766409037,0.355222888,80.19819249,0.621328401,23.98876104,Edge-01,12.28069616,Heavy,Inspect,IRB6700,TRUE,TRUE,79.91227383
T003,01-07-2024 09:03,5.034274092,41.57212554,41.85398389,0.863227258,0.896347503,1.203138349,5.110628821,0.376063704,40.99059902,0.802770671,23.11003963,Edge-01,12.00221891,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,41.57212554
T008,01-07-2024 09:01,5.168561508,32.75325502,32.61074256,0.915020877,0.922987822,1.044724135,4.579821685,0.374980292,32.44001699,0.941753679,23.60400043,Edge-01,11.33654973,Light,Pick,FANUC M-20iA,TRUE,TRUE,32.75325502
T008,01-07-2024 09:02,3.413116734,31.97938602,31.84590229,0.899649027,0.933929597,1.200435653,6,0.382497795,31.96443756,0.875186499,24.21009262,Edge-01,12.29148101,Heavy,Weld,IRB6700,TRUE,TRUE,31.97938602
T006,01-07-2024 09:08,2.606973375,41.70746479,41.38162226,0.656933503,0.634665154,1.094302443,5.117455563,0.218602028,42.53102294,0.683971145,22.97217978,Edge-01,10.93930799,Light,Place,IRB6700,TRUE,TRUE,41.70746479
T004,01-07-2024 09:01,2.608805182,22.98739229,22.96117741,0.692984023,0.741882719,1.31383471,6,0.345867941,23.00296048,0.674815686,23.70816444,Edge-02,12.90144459,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,22.98739229
T002,01-07-2024 09:05,6,57.45234895,58.13915416,0.458526286,0.357664352,0.923051977,5.235367871,0.292964178,57.37280296,0.465073185,22.79278305,Edge-03,13.29711437,Light,Place,IRB6700,TRUE,TRUE,57.45234895
T010,01-07-2024 09:04,4.247152307,41.34625944,41.6508324,0.2,0.174922476,1.098660797,6,0.27425073,41.21313738,0.20058286,24.08263465,Edge-02,10.26095237,Light,Inspect,KUKA KR10,TRUE,TRUE,41.34625944
T003,01-07-2024 09:02,3.081880302,58.64587807,57.8368738,0.685493643,0.677046862,1.182839138,4.958543187,0.308475553,58.58970707,0.722382791,22.83368261,Edge-02,10.23964722,Light,Inspect,FANUC M-20iA,TRUE,TRUE,58.64587807
T007,01-07-2024 09:03,3.351045605,64.55427336,64.59564753,0.448292654,0.562639305,1.195122979,5.324523191,0.374821501,64.29297999,0.447656649,23.75935523,Edge-03,13.43155036,Heavy,Pick,IRB6700,TRUE,TRUE,64.55427336
T008,01-07-2024 09:02,3.371865511,52.32887097,52.98669146,0.715810106,0.707032039,1.117995762,5.082918445,0.379555737,52.0954864,0.715971831,23.60954574,Edge-01,15,Light,Inspect,IRB6700,TRUE,TRUE,52.32887097
T002,01-07-2024 09:07,3.499104203,19.15594109,18.40901182,0.874122414,0.79007812,1.167899276,5.284929056,0.234242317,19.24544956,0.872694482,24.6066089,Edge-01,14.34577042,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,19.15594109
T004,01-07-2024 09:03,1.506261297,21.88040056,21.91778976,0.571541682,0.536844096,1.5,5.998714652,0.314635068,22.79796013,0.552030174,23.66159859,Edge-02,14.47959441,Light,Inspect,IRB6700,TRUE,TRUE,21.88040056
T007,01-07-2024 09:04,5.658525448,61.60185189,61.99226534,1,1.083651542,1.2814525,5.187432896,0.335759645,61.68808236,1.05,23.036896,Edge-01,12.87775796,Light,Pick,IRB6700,TRUE,TRUE,61.60185189
T002,01-07-2024 09:04,4.13442778,83.5013751,83.52698466,0.538111273,0.651243538,1.298489635,5.242287081,0.142770955,83.30378767,0.520650143,24.06813527,Edge-02,11.74738365,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,83.5013751
T003,01-07-2024 09:06,3.74362111,42.80129289,42.5709922,0.575282152,0.601875123,1.045601873,5.161378568,0.343221951,43.26834449,0.598987522,24.6763109,Edge-03,12.06284962,Light,Pick,KUKA KR10,TRUE,TRUE,42.80129289
T005,01-07-2024 09:07,2.580586284,83.23603961,82.80662957,0.513077499,0.477627104,0.881372831,5.678119864,0.401177859,83.39762251,0.543671073,22.87461816,Edge-03,10.8865246,Light,Pick,KUKA KR10,TRUE,TRUE,83.23603961
T007,01-07-2024 09:05,1.155159938,44.07315334,43.11385094,0.554545382,0.548071086,1.151260173,5.050523023,0.450568653,44.45617303,0.524886677,23.60234007,Edge-01,11.23847138,Heavy,Pick,IRB6700,TRUE,TRUE,44.07315334
T010,01-07-2024 09:00,2.768291707,89.43,89.85,0.56115277,0.55308713,0.966712278,4.51,0.319949704,89.51,0.554092471,23.45942278,Edge-03,13.25563051,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,89.43
T006,01-07-2024 09:00,5.907043788,27.60046558,28.98689709,0.609356943,0.611478317,0.8,4.91533931,0.340056016,26.88369056,0.597178481,23.55726254,Edge-01,11.95380611,Heavy,Pick,KUKA KR10,TRUE,TRUE,27.60046558
T007,01-07-2024 09:02,3.19979705,17.69924082,17.65807335,0.344423452,0.375063796,1.081765443,5.583620054,0.35138241,18.14755013,0.350202838,23.49789745,Edge-01,13.13401516,Light,Pick,KUKA KR10,TRUE,TRUE,17.69924082
T010,01-07-2024 09:06,1.228299753,24.16640264,23.75584016,0.764576521,0.706485069,1.017893461,4.799660586,0.190430222,24.09659454,0.800268629,23.53363328,Edge-01,13.85227765,Heavy,Place,KUKA KR10,TRUE,TRUE,24.16640264
T006,01-07-2024 09:06,2.202920708,56.06267422,56.06767186,0.797854173,0.836020399,1.106378575,5.040940994,0.198832672,55.77340435,0.778102323,24.40509162,Edge-02,12.34074866,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,56.06267422
T002,01-07-2024 09:04,6,88.88751078,88.72552474,0.509082545,0.44727308,0.823819724,5.265759134,0.249432133,89.04628155,0.507637183,24.30176952,Edge-03,10.01,Heavy,Place,IRB6700,TRUE,TRUE,88.88751078
T002,01-07-2024 09:03,5.233501653,41.417253,41.13623846,1,1.069351161,1.16071095,5.519485253,0.330158203,41.60425188,1.05,24.31525781,Edge-01,13.45312581,Light,Pick,KUKA KR10,TRUE,TRUE,41.417253
T008,01-07-2024 09:07,1.730386328,52.55530954,52.64471756,1,1.052227305,1.239820104,5.144636865,0.409975827,52.48982091,1.05,24.99,Edge-01,12.64824493,Heavy,Pick,IRB6700,TRUE,TRUE,52.55530954
T009,01-07-2024 09:05,4.017051976,50.46939404,50.65806668,0.85676693,0.846629226,1.391187953,5.151350606,0.320817174,50.35400208,0.831257339,24.25458505,Edge-02,12.21996149,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,50.46939404
T004,01-07-2024 09:03,4.156904153,89.43,89.85,0.581251416,0.64811788,1.170003723,5.959619601,0.406148181,89.51,0.544692224,23.734413,Edge-03,13.37621501,Heavy,Weld,KUKA KR10,TRUE,TRUE,89.43
T006,01-07-2024 09:01,4.586376783,59.47972817,58.64858655,0.704325853,0.775349333,0.907610928,5.385067686,0.242077785,59.87304541,0.682998642,24.13363665,Edge-03,12.3440076,Heavy,Place,IRB6700,TRUE,TRUE,59.47972817
T008,01-07-2024 09:03,2.643947462,81.57224392,81.1309572,1,1.09,0.896190171,4.51,0.314054192,81.74624248,1.05,23.21210237,Edge-01,10.01,Heavy,Pick,KUKA KR10,TRUE,TRUE,81.57224392
T006,01-07-2024 09:04,2.654914641,49.18915699,49.12925759,0.788824434,0.817614462,1.277561365,5.221670741,0.474096607,49.33817718,0.757201199,23.79567251,Edge-01,13.88472714,Light,Place,IRB6700,TRUE,TRUE,49.18915699
T002,01-07-2024 09:07,2.932376632,81.60681993,80.91673029,0.58340329,0.552193872,1.20092806,5.244352785,0.232300285,81.5554731,0.586744716,24.42378737,Edge-03,13.3132512,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,81.60681993
T010,01-07-2024 09:04,1.885249384,67.45138492,66.87884549,0.744387709,0.737082967,1.001374064,4.975113796,0.322387509,67.40591238,0.728123053,22.97257769,Edge-01,13.57035469,Light,Inspect,KUKA KR10,TRUE,TRUE,67.45138492
T003,01-07-2024 09:01,3.833133488,55.20520099,54.85218739,0.384762378,0.434707427,1.0082622,5.260775786,0.326847548,54.89361384,0.364471333,23.97665042,Edge-02,13.48610987,Light,Pick,FANUC M-20iA,TRUE,TRUE,55.20520099
T001,01-07-2024 09:04,1,83.8192212,83.39126336,0.42449294,0.539753327,1.015566598,4.99515741,0.473717148,84.19309655,0.443311001,24.36649858,Edge-01,13.58082182,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,83.8192212
T002,01-07-2024 09:07,4.941370344,50.85211694,49.46709,0.30270723,0.232635526,1.05959262,4.753784229,0.033515484,51.06932686,0.306449661,24.43909089,Edge-01,14.38955683,Heavy,Pick,IRB6700,TRUE,TRUE,50.85211694
T009,01-07-2024 09:03,3.436205971,51.25099026,51.36064979,0.851846153,0.798500347,0.840817055,5.566833768,0.240077161,51.30335219,0.858286931,23.7509125,Edge-02,12.92660605,Heavy,Place,FANUC M-20iA,TRUE,TRUE,51.25099026
T008,01-07-2024 09:02,4.956615948,89.43,89.42893822,0.821444356,0.82996987,0.872879084,6,0.371696537,89.51,0.839875488,23.41323298,Edge-02,11.26838862,Light,Weld,FANUC M-20iA,TRUE,TRUE,89.43
T004,01-07-2024 09:07,1.273001839,19.27941033,19.26418403,0.988658807,1.002815655,1.308666248,5.138391885,0.113959987,19.58674904,0.987733475,23.50079814,Edge-01,11.76198531,Light,Place,KUKA KR10,TRUE,TRUE,19.27941033
T008,01-07-2024 09:07,3.165473645,69.28170902,68.89154463,0.568987936,0.546827119,1.15879956,4.542063656,0.276963709,68.85450723,0.581614118,24.01811949,Edge-02,14.84267642,Heavy,Weld,KUKA KR10,TRUE,TRUE,69.28170902
T002,01-07-2024 09:00,4.982299037,66.31923317,66.10502422,0.2,0.12,1.011154045,5.405338125,0.235697368,66.11325892,0.2,22.55146761,Edge-01,12.29941344,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,66.31923317
T008,01-07-2024 09:05,1.368614414,30.76961159,31.51746826,0.515299953,0.525062546,1.335643692,5.211479743,0.240595593,30.6342408,0.526419392,24.69323335,Edge-03,10.01,Heavy,Pick,KUKA KR10,TRUE,TRUE,30.76961159
T002,01-07-2024 09:05,5.007374203,61.56152049,61.13147463,0.760124143,0.772500764,0.992686693,4.51,0.255598651,61.74568267,0.782611273,23.07503804,Edge-03,11.95580464,Heavy,Weld,KUKA KR10,TRUE,TRUE,61.56152049
T004,01-07-2024 09:04,4.139303924,70.45210757,70.04392169,0.528344833,0.571402137,1.125302241,5.886742134,0.041461057,70.45623885,0.520134633,23.91379738,Edge-01,13.2538889,Heavy,Place,IRB6700,TRUE,TRUE,70.45210757
T002,01-07-2024 09:03,5.040849718,60.51772802,60.21561957,0.676241839,0.700650259,0.84992253,5.79114036,0.461195234,60.12581819,0.702568604,24.98557376,Edge-03,15,Light,Weld,KUKA KR10,TRUE,TRUE,60.51772802
T004,01-07-2024 09:02,5.02269568,41.65552458,41.47198353,0.706462158,0.75593639,0.8,5.180823896,0.218534041,42.41381299,0.710741702,23.81962671,Edge-02,11.3703241,Light,Inspect,KUKA KR10,TRUE,TRUE,41.65552458
T008,01-07-2024 09:01,4.707814311,49.31003303,49.89933264,0.865472315,0.868405343,1.199571215,5.185985119,0.472640067,48.96599667,0.844449177,24.20860857,Edge-02,14.36116019,Heavy,Inspect,KUKA KR10,TRUE,TRUE,49.31003303
T008,01-07-2024 09:03,4.974044731,22.98635353,22.24341407,0.340542729,0.417767997,0.858205923,5.133990929,0.23385504,22.83483466,0.358704001,24.2340803,Edge-03,11.76067875,Heavy,Weld,KUKA KR10,TRUE,TRUE,22.98635353
T007,01-07-2024 09:02,5.850005914,89.43,89.85,0.738529955,0.76605695,1.5,5.194750319,0.337301243,89.51,0.742509275,23.34743416,Edge-03,14.10909058,Light,Pick,IRB6700,TRUE,TRUE,89.43
T006,01-07-2024 09:08,5.918222511,59.99863023,60.33954375,0.615168137,0.645290963,1.152007478,5.755440881,0.161632842,60.35822044,0.643946136,23.19883675,Edge-01,12.79721713,Light,Weld,FANUC M-20iA,TRUE,TRUE,59.99863023
